Zip,Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country
85683,49,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States
38538,20,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States
79554,50,Private,10th,Married-civ-spouse,Other-service,Husband,White,Male,8,El-Salvador
8146,30,Private,11th,Never-married,Other-service,Own-child,White,Female,19,United-States
98567,45,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States
89253,41,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States
25836,34,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States
7404,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
41164,31,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,40,United-States
67707,28,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,40,United-States
29057,28,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Other,Male,40,United-States
82165,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States
4164,44,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,38,United-States
68038,45,State-gov,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,48,United-States
8688,43,Private,Masters,Divorced,Other-service,Unmarried,White,Female,40,United-States
74953,65,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
23480,50,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,38,United-States
99690,34,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States
82094,69,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,15,United-States
36058,29,Private,Bachelors,Never-married,Sales,Own-child,White,Female,40,United-States
18938,30,Private,12th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States
82597,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States
90967,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States
72805,48,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States
24884,29,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20,Taiwan
51917,38,Private,Some-college,Separated,Other-service,Not-in-family,White,Female,72,United-States
42152,47,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,Germany
46569,51,Local-gov,9th,Separated,Other-service,Other-relative,White,Female,40,United-States
96588,58,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,35,United-States
97534,55,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,40,United-States
52634,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
10666,58,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States
44514,61,Private,10th,Divorced,Other-service,Not-in-family,White,Male,24,United-States
40638,26,Private,HS-grad,Never-married,Priv-house-serv,Other-relative,White,Female,15,Mexico
56648,60,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
69860,62,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States
26163,61,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States
36022,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States
54739,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States
25436,30,Private,Prof-school,Never-married,Tech-support,Own-child,White,Female,24,United-States
22105,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,United-States
28292,27,Local-gov,Bachelors,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States
77297,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,52,United-States
42599,38,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States
33579,41,Private,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,55,United-States
40784,22,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,40,United-States
12991,58,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
66601,48,Self-emp-not-inc,Bachelors,Married-spouse-absent,Sales,Own-child,White,Male,50,United-States
39049,29,Without-pay,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,65,United-States
19602,77,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,United-States
68335,37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States
41970,48,Private,10th,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States
38931,65,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States
75010,68,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,24,United-States
29278,47,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
98456,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,20,United-States
32229,44,Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40,United-States
35735,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China
62283,42,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,46,United-States
65740,38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States
56742,21,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,United-States
96942,62,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,5,United-States
90196,30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
93722,18,Private,12th,Never-married,Adm-clerical,Own-child,White,Female,20,United-States
38500,19,Private,Some-college,Never-married,Sales,Own-child,White,Female,40,United-States
19226,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,32,United-States
47047,36,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,60,United-States
48796,51,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,El-Salvador
91616,18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,20,United-States
70058,77,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,10,United-States
92877,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
32046,17,Private,10th,Never-married,Sales,Own-child,White,Female,10,United-States
21025,56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States
78593,57,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,United-States
23959,51,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,45,Scotland
75086,31,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States
8602,19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,40,United-States
89496,43,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Yugoslavia
87287,30,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,8,United-States
38235,25,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico
21946,29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States
6381,25,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States
99081,44,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,48,United-States
46279,50,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States
49651,21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,36,United-States
8542,33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
61910,54,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States
85985,63,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States
12686,22,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States
27712,23,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,20,United-States
57450,22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,4,United-States
32829,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States
40078,51,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States
89354,56,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,United-States
57478,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
93675,60,State-gov,Assoc-voc,Widowed,Other-service,Not-in-family,Black,Female,37,United-States
23563,45,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States
2838,55,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States
65650,38,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,43,United-States
80429,34,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,40,United-States
85044,43,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States
23779,23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States
99795,20,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,43,United-States
25032,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,35,United-States
73718,36,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,40,United-States
47788,41,Private,11th,Divorced,Priv-house-serv,Unmarried,White,Female,25,Guatemala
43648,19,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,White,Female,40,United-States
31903,27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States
98607,61,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States
54236,54,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States
14003,63,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,48,United-States
76468,41,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
96969,63,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
66908,42,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States
48193,25,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,35,United-States
99683,28,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
48605,39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,England
45989,66,Local-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States
68700,20,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,60,United-States
80156,36,Private,HS-grad,Divorced,Transport-moving,Own-child,White,Male,60,United-States
73291,23,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40,United-States
14360,47,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,40,United-States
3411,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
38091,21,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States
14945,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,35,United-States
67592,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
99962,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States
75149,25,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,15,United-States
15482,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States
69280,41,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States
91458,47,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States
16029,21,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States
53473,51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States
92037,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States
13510,38,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,32,United-States
46419,48,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,60,United-States
18637,32,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States
32162,49,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,45,United-States
29165,49,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,50,United-States
37869,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States
93520,44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States
90162,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
48668,61,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States
87666,27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,40,Jamaica
10318,19,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,70,United-States
70901,43,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States
57780,52,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,90,United-States
63644,57,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States
73852,23,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,40,United-States
54323,59,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,22,United-States
72787,39,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,24,United-States
46406,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States
26488,43,Local-gov,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States
23188,45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India
10049,61,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States
49817,58,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,20,United-States
22951,27,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Male,40,United-States
97022,35,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States
81925,45,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
76113,17,Private,11th,Never-married,Sales,Own-child,White,Female,13,United-States
80519,43,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States
94524,37,State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States
27259,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States
46684,51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States
74030,33,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States
13587,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,30,United-States
23657,33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States
58610,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States
24298,57,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States
64536,28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,60,United-States
94530,39,Private,11th,Divorced,Transport-moving,Own-child,White,Male,40,United-States
16496,42,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States
